# 1 Minute Academy topics catalog
# Generated: 2026-01-01T00:00:01.000Z
# Site: http://localhost:5173
# Format: TSV
id	title	description	url	subject	subcategory	is_free	updatedAt
ai--ai-myths-and-misconceptions--t-ai-doesn-t-learn-like-you-do	AI Doesn't Learn Like You Do	A quick, practical guide to AI Doesn't Learn Like You Do.	http://localhost:5173/topic/ai--ai-myths-and-misconceptions--t-ai-doesn-t-learn-like-you-do	AI & Agents	AI Myths and Misconceptions	free	2026-01-01T00:00:01.000Z
ai--ai-myths-and-misconceptions--t-ai-doesn-t-understand-cause-and-effect	AI Doesn't Understand Cause and Effect	A micro-lesson that makes AI Doesn't Understand Cause and Effect usable.	http://localhost:5173/topic/ai--ai-myths-and-misconceptions--t-ai-doesn-t-understand-cause-and-effect	AI & Agents	AI Myths and Misconceptions	pro	2026-01-01T00:00:01.000Z
ai--ai-myths-and-misconceptions--t-ai-hallucinations-confident-and-wrong	AI Hallucinations: Confident and Wrong	A short lesson to help you apply AI Hallucinations: Confident and Wrong.	http://localhost:5173/topic/ai--ai-myths-and-misconceptions--t-ai-hallucinations-confident-and-wrong	AI & Agents	AI Myths and Misconceptions	free	2026-01-01T00:00:01.000Z
ai--ai-myths-and-misconceptions--t-ai-progress-is-not-exponential-forever	AI Progress Is Not Exponential Forever	One-minute skill: AI Progress Is Not Exponential Forever.	http://localhost:5173/topic/ai--ai-myths-and-misconceptions--t-ai-progress-is-not-exponential-forever	AI & Agents	AI Myths and Misconceptions	free	2026-01-01T00:00:01.000Z
ai--ai-myths-and-misconceptions--t-ai-security-prompt-injection-attacks	AI Security: Prompt Injection Attacks	A short lesson to help you apply AI Security: Prompt Injection Attacks.	http://localhost:5173/topic/ai--ai-myths-and-misconceptions--t-ai-security-prompt-injection-attacks	AI & Agents	AI Myths and Misconceptions	pro	2026-01-01T00:00:01.000Z
ai--ai-myths-and-misconceptions--t-ai-training-is-not-programming	AI Training Is Not Programming	A micro-lesson that makes AI Training Is Not Programming usable.	http://localhost:5173/topic/ai--ai-myths-and-misconceptions--t-ai-training-is-not-programming	AI & Agents	AI Myths and Misconceptions	pro	2026-01-01T00:00:01.000Z
ai--ai-myths-and-misconceptions--t-ai-will-solve-everything-the-techno-optimism-trap	AI Will Solve Everything: The Techno-Optimism Trap	A 1-minute de-risking session on AI Will Solve Everything: The Techno-Optimism Trap.	http://localhost:5173/topic/ai--ai-myths-and-misconceptions--t-ai-will-solve-everything-the-techno-optimism-trap	AI & Agents	AI Myths and Misconceptions	pro	2026-01-01T00:00:01.000Z
ai--ai-myths-and-misconceptions--t-artificial-general-intelligence-how-far-away	Artificial General Intelligence: How Far Away?	One-minute skill: Artificial General Intelligence: How Far Away?.	http://localhost:5173/topic/ai--ai-myths-and-misconceptions--t-artificial-general-intelligence-how-far-away	AI & Agents	AI Myths and Misconceptions	pro	2026-01-01T00:00:01.000Z
ai--ai-myths-and-misconceptions--t-can-ai-suffer	Can AI Suffer?	A fast breakdown of Can AI Suffer? for builders.	http://localhost:5173/topic/ai--ai-myths-and-misconceptions--t-can-ai-suffer	AI & Agents	AI Myths and Misconceptions	pro	2026-01-01T00:00:01.000Z
ai--ai-myths-and-misconceptions--t-china-vs-america-the-real-ai-race	China vs. America: The Real AI Race	A quick, practical guide to China vs. America: The Real AI Race.	http://localhost:5173/topic/ai--ai-myths-and-misconceptions--t-china-vs-america-the-real-ai-race	AI & Agents	AI Myths and Misconceptions	pro	2026-01-01T00:00:01.000Z
ai--ai-myths-and-misconceptions--t-creative-jobs-are-safe-or-are-they	Creative Jobs Are Safe — Or Are They?	A fast breakdown of Creative Jobs Are Safe — Or Are They? for builders.	http://localhost:5173/topic/ai--ai-myths-and-misconceptions--t-creative-jobs-are-safe-or-are-they	AI & Agents	AI Myths and Misconceptions	pro	2026-01-01T00:00:01.000Z
ai--ai-myths-and-misconceptions--t-does-chatgpt-understand-you	Does ChatGPT Understand You?	A short lesson to help you apply Does ChatGPT Understand You?.	http://localhost:5173/topic/ai--ai-myths-and-misconceptions--t-does-chatgpt-understand-you	AI & Agents	AI Myths and Misconceptions	free	2026-01-01T00:00:01.000Z
ai--ai-myths-and-misconceptions--t-emotions-in-ai-simulation-vs-reality	Emotions in AI: Simulation vs. Reality	A micro-lesson that makes Emotions in AI: Simulation vs. Reality usable.	http://localhost:5173/topic/ai--ai-myths-and-misconceptions--t-emotions-in-ai-simulation-vs-reality	AI & Agents	AI Myths and Misconceptions	pro	2026-01-01T00:00:01.000Z
ai--ai-myths-and-misconceptions--t-new-jobs-ai-creates	New Jobs AI Creates	A 1-minute de-risking session on New Jobs AI Creates.	http://localhost:5173/topic/ai--ai-myths-and-misconceptions--t-new-jobs-ai-creates	AI & Agents	AI Myths and Misconceptions	pro	2026-01-01T00:00:01.000Z
ai--ai-myths-and-misconceptions--t-terminator-vs-reality-ai-in-movies	Terminator vs. Reality: AI in Movies	A quick win: understand Terminator vs. Reality: AI in Movies.	http://localhost:5173/topic/ai--ai-myths-and-misconceptions--t-terminator-vs-reality-ai-in-movies	AI & Agents	AI Myths and Misconceptions	pro	2026-01-01T00:00:01.000Z
ai--ai-myths-and-misconceptions--t-the-black-box-problem	The Black Box Problem	A tiny lesson with a big payoff: The Black Box Problem.	http://localhost:5173/topic/ai--ai-myths-and-misconceptions--t-the-black-box-problem	AI & Agents	AI Myths and Misconceptions	pro	2026-01-01T00:00:01.000Z
ai--ai-myths-and-misconceptions--t-the-data-hunger-myth	The Data Hunger Myth	A tiny lesson with a big payoff: The Data Hunger Myth.	http://localhost:5173/topic/ai--ai-myths-and-misconceptions--t-the-data-hunger-myth	AI & Agents	AI Myths and Misconceptions	pro	2026-01-01T00:00:01.000Z
ai--ai-myths-and-misconceptions--t-the-energy-cost-nobody-mentions	The Energy Cost Nobody Mentions	A quick, practical guide to The Energy Cost Nobody Mentions.	http://localhost:5173/topic/ai--ai-myths-and-misconceptions--t-the-energy-cost-nobody-mentions	AI & Agents	AI Myths and Misconceptions	pro	2026-01-01T00:00:01.000Z
ai--ai-myths-and-misconceptions--t-the-myth-of-the-useless-human	The Myth of the Useless Human	A tiny lesson with a big payoff: The Myth of the Useless Human.	http://localhost:5173/topic/ai--ai-myths-and-misconceptions--t-the-myth-of-the-useless-human	AI & Agents	AI Myths and Misconceptions	pro	2026-01-01T00:00:01.000Z
ai--ai-myths-and-misconceptions--t-the-objectivity-illusion	The Objectivity Illusion	A short lesson to help you apply The Objectivity Illusion.	http://localhost:5173/topic/ai--ai-myths-and-misconceptions--t-the-objectivity-illusion	AI & Agents	AI Myths and Misconceptions	pro	2026-01-01T00:00:01.000Z
ai--ai-myths-and-misconceptions--t-the-productivity-paradox-more-ai-same-growth	The Productivity Paradox: More AI, Same Growth?	A micro-lesson that makes The Productivity Paradox: More AI, Same Growth? usable.	http://localhost:5173/topic/ai--ai-myths-and-misconceptions--t-the-productivity-paradox-more-ai-same-growth	AI & Agents	AI Myths and Misconceptions	pro	2026-01-01T00:00:01.000Z
ai--ai-myths-and-misconceptions--t-the-sentient-ai-hoax	The Sentient AI Hoax	A 60-second lesson on The Sentient AI Hoax.	http://localhost:5173/topic/ai--ai-myths-and-misconceptions--t-the-sentient-ai-hoax	AI & Agents	AI Myths and Misconceptions	pro	2026-01-01T00:00:01.000Z
ai--ai-myths-and-misconceptions--t-the-singularity-fact-or-fiction	The Singularity: Fact or Fiction?	Learn The Singularity: Fact or Fiction? in one minute.	http://localhost:5173/topic/ai--ai-myths-and-misconceptions--t-the-singularity-fact-or-fiction	AI & Agents	AI Myths and Misconceptions	pro	2026-01-01T00:00:01.000Z
ai--ai-myths-and-misconceptions--t-the-turing-test-does-passing-mean-thinking	The Turing Test: Does Passing Mean Thinking?	One-minute skill: The Turing Test: Does Passing Mean Thinking?.	http://localhost:5173/topic/ai--ai-myths-and-misconceptions--t-the-turing-test-does-passing-mean-thinking	AI & Agents	AI Myths and Misconceptions	pro	2026-01-01T00:00:01.000Z
ai--ai-myths-and-misconceptions--t-what-ai-actually-can-and-cannot-do-today	What AI Actually Can and Cannot Do Today	A quick, practical guide to What AI Actually Can and Cannot Do Today.	http://localhost:5173/topic/ai--ai-myths-and-misconceptions--t-what-ai-actually-can-and-cannot-do-today	AI & Agents	AI Myths and Misconceptions	pro	2026-01-01T00:00:01.000Z
ai--ai-myths-and-misconceptions--t-will-ai-replace-all-jobs	Will AI Replace All Jobs?	Learn Will AI Replace All Jobs? in one minute.	http://localhost:5173/topic/ai--ai-myths-and-misconceptions--t-will-ai-replace-all-jobs	AI & Agents	AI Myths and Misconceptions	free	2026-01-01T00:00:01.000Z
ai--ai-myths-and-misconceptions--t-will-ai-take-over-the-world	Will AI Take Over the World?	One-minute skill: Will AI Take Over the World?.	http://localhost:5173/topic/ai--ai-myths-and-misconceptions--t-will-ai-take-over-the-world	AI & Agents	AI Myths and Misconceptions	free	2026-01-01T00:00:01.000Z
ai--famous-ai-breakthroughs--t-ai-agents-from-chatbots-to-action-takers	AI Agents: From Chatbots to Action Takers	A quick, practical guide to AI Agents: From Chatbots to Action Takers.	http://localhost:5173/topic/ai--famous-ai-breakthroughs--t-ai-agents-from-chatbots-to-action-takers	AI & Agents	Famous AI Breakthroughs	pro	2026-01-01T00:00:01.000Z
ai--famous-ai-breakthroughs--t-ai-discovers-new-antibiotics	AI Discovers New Antibiotics	A fast breakdown of AI Discovers New Antibiotics for builders.	http://localhost:5173/topic/ai--famous-ai-breakthroughs--t-ai-discovers-new-antibiotics	AI & Agents	Famous AI Breakthroughs	pro	2026-01-01T00:00:01.000Z
ai--famous-ai-breakthroughs--t-ai-reads-ancient-scrolls-burned-by-vesuvius	AI Reads Ancient Scrolls Burned by Vesuvius	A fast breakdown of AI Reads Ancient Scrolls Burned by Vesuvius for builders.	http://localhost:5173/topic/ai--famous-ai-breakthroughs--t-ai-reads-ancient-scrolls-burned-by-vesuvius	AI & Agents	Famous AI Breakthroughs	pro	2026-01-01T00:00:01.000Z
ai--famous-ai-breakthroughs--t-ai-weather-forecasting-better-than-physics	AI Weather Forecasting: Better Than Physics	One-minute skill: AI Weather Forecasting: Better Than Physics.	http://localhost:5173/topic/ai--famous-ai-breakthroughs--t-ai-weather-forecasting-better-than-physics	AI & Agents	Famous AI Breakthroughs	pro	2026-01-01T00:00:01.000Z
ai--famous-ai-breakthroughs--t-alphacode-ai-that-competes-in-programming	AlphaCode: AI That Competes in Programming	A micro-lesson that makes AlphaCode: AI That Competes in Programming usable.	http://localhost:5173/topic/ai--famous-ai-breakthroughs--t-alphacode-ai-that-competes-in-programming	AI & Agents	Famous AI Breakthroughs	pro	2026-01-01T00:00:01.000Z
ai--famous-ai-breakthroughs--t-alphafold-solving-protein-folding	AlphaFold: Solving Protein Folding	A fast breakdown of AlphaFold: Solving Protein Folding for builders.	http://localhost:5173/topic/ai--famous-ai-breakthroughs--t-alphafold-solving-protein-folding	AI & Agents	Famous AI Breakthroughs	free	2026-01-01T00:00:01.000Z
ai--famous-ai-breakthroughs--t-alphago-s-move-37	AlphaGo's Move 37	A quick, practical guide to AlphaGo's Move 37.	http://localhost:5173/topic/ai--famous-ai-breakthroughs--t-alphago-s-move-37	AI & Agents	Famous AI Breakthroughs	pro	2026-01-01T00:00:01.000Z
ai--famous-ai-breakthroughs--t-alphastar-mastering-starcraft-ii	AlphaStar: Mastering StarCraft II	A 1-minute de-risking session on AlphaStar: Mastering StarCraft II.	http://localhost:5173/topic/ai--famous-ai-breakthroughs--t-alphastar-mastering-starcraft-ii	AI & Agents	Famous AI Breakthroughs	pro	2026-01-01T00:00:01.000Z
ai--famous-ai-breakthroughs--t-bert-understanding-context-both-ways	BERT: Understanding Context Both Ways	A 60-second lesson on BERT: Understanding Context Both Ways.	http://localhost:5173/topic/ai--famous-ai-breakthroughs--t-bert-understanding-context-both-ways	AI & Agents	Famous AI Breakthroughs	pro	2026-01-01T00:00:01.000Z
ai--famous-ai-breakthroughs--t-boston-dynamics-atlas-robots-that-move-like-humans	Boston Dynamics Atlas: Robots That Move Like Humans	A micro-lesson that makes Boston Dynamics Atlas: Robots That Move Like Humans usable.	http://localhost:5173/topic/ai--famous-ai-breakthroughs--t-boston-dynamics-atlas-robots-that-move-like-humans	AI & Agents	Famous AI Breakthroughs	pro	2026-01-01T00:00:01.000Z
ai--famous-ai-breakthroughs--t-chatgpt-ai-goes-mainstream	ChatGPT: AI Goes Mainstream	A micro-lesson that makes ChatGPT: AI Goes Mainstream usable.	http://localhost:5173/topic/ai--famous-ai-breakthroughs--t-chatgpt-ai-goes-mainstream	AI & Agents	Famous AI Breakthroughs	pro	2026-01-01T00:00:01.000Z
ai--famous-ai-breakthroughs--t-dall-e-imagination-in-a-text-box	DALL-E: Imagination in a Text Box	A tiny lesson with a big payoff: DALL-E: Imagination in a Text Box.	http://localhost:5173/topic/ai--famous-ai-breakthroughs--t-dall-e-imagination-in-a-text-box	AI & Agents	Famous AI Breakthroughs	pro	2026-01-01T00:00:01.000Z
ai--famous-ai-breakthroughs--t-gans-the-art-of-adversarial-creation	GANs: The Art of Adversarial Creation	A fast breakdown of GANs: The Art of Adversarial Creation for builders.	http://localhost:5173/topic/ai--famous-ai-breakthroughs--t-gans-the-art-of-adversarial-creation	AI & Agents	Famous AI Breakthroughs	free	2026-01-01T00:00:01.000Z
ai--famous-ai-breakthroughs--t-github-copilot-ai-writes-code	GitHub Copilot: AI Writes Code	A quick win: understand GitHub Copilot: AI Writes Code.	http://localhost:5173/topic/ai--famous-ai-breakthroughs--t-github-copilot-ai-writes-code	AI & Agents	Famous AI Breakthroughs	pro	2026-01-01T00:00:01.000Z
ai--famous-ai-breakthroughs--t-gnome-discovering-new-materials	GNoME: Discovering New Materials	A fast breakdown of GNoME: Discovering New Materials for builders.	http://localhost:5173/topic/ai--famous-ai-breakthroughs--t-gnome-discovering-new-materials	AI & Agents	Famous AI Breakthroughs	pro	2026-01-01T00:00:01.000Z
ai--famous-ai-breakthroughs--t-gpt-3-scale-changes-everything	GPT-3: Scale Changes Everything	A quick win: understand GPT-3: Scale Changes Everything.	http://localhost:5173/topic/ai--famous-ai-breakthroughs--t-gpt-3-scale-changes-everything	AI & Agents	Famous AI Breakthroughs	pro	2026-01-01T00:00:01.000Z
ai--famous-ai-breakthroughs--t-neural-style-transfer-painting-like-picasso	Neural Style Transfer: Painting Like Picasso	A 1-minute de-risking session on Neural Style Transfer: Painting Like Picasso.	http://localhost:5173/topic/ai--famous-ai-breakthroughs--t-neural-style-transfer-painting-like-picasso	AI & Agents	Famous AI Breakthroughs	pro	2026-01-01T00:00:01.000Z
ai--famous-ai-breakthroughs--t-openai-five-conquering-dota-2	OpenAI Five: Conquering Dota 2	A 1-minute de-risking session on OpenAI Five: Conquering Dota 2.	http://localhost:5173/topic/ai--famous-ai-breakthroughs--t-openai-five-conquering-dota-2	AI & Agents	Famous AI Breakthroughs	pro	2026-01-01T00:00:01.000Z
ai--famous-ai-breakthroughs--t-resnet-going-deeper-than-ever	ResNet: Going Deeper Than Ever	A 1-minute de-risking session on ResNet: Going Deeper Than Ever.	http://localhost:5173/topic/ai--famous-ai-breakthroughs--t-resnet-going-deeper-than-ever	AI & Agents	Famous AI Breakthroughs	pro	2026-01-01T00:00:01.000Z
ai--famous-ai-breakthroughs--t-rt-2-robots-that-understand-language	RT-2: Robots That Understand Language	A 1-minute de-risking session on RT-2: Robots That Understand Language.	http://localhost:5173/topic/ai--famous-ai-breakthroughs--t-rt-2-robots-that-understand-language	AI & Agents	Famous AI Breakthroughs	pro	2026-01-01T00:00:01.000Z
ai--famous-ai-breakthroughs--t-segment-anything-universal-image-understanding	Segment Anything: Universal Image Understanding	A micro-lesson that makes Segment Anything: Universal Image Understanding usable.	http://localhost:5173/topic/ai--famous-ai-breakthroughs--t-segment-anything-universal-image-understanding	AI & Agents	Famous AI Breakthroughs	pro	2026-01-01T00:00:01.000Z
ai--famous-ai-breakthroughs--t-self-driving-cars-from-darpa-to-waymo	Self-Driving Cars: From DARPA to Waymo	One-minute skill: Self-Driving Cars: From DARPA to Waymo.	http://localhost:5173/topic/ai--famous-ai-breakthroughs--t-self-driving-cars-from-darpa-to-waymo	AI & Agents	Famous AI Breakthroughs	free	2026-01-01T00:00:01.000Z
ai--famous-ai-breakthroughs--t-sora-text-to-video	Sora: Text to Video	A micro-lesson that makes Sora: Text to Video usable.	http://localhost:5173/topic/ai--famous-ai-breakthroughs--t-sora-text-to-video	AI & Agents	Famous AI Breakthroughs	pro	2026-01-01T00:00:01.000Z
ai--famous-ai-breakthroughs--t-stable-diffusion-open-source-image-ai	Stable Diffusion: Open-Source Image AI	A 60-second lesson on Stable Diffusion: Open-Source Image AI.	http://localhost:5173/topic/ai--famous-ai-breakthroughs--t-stable-diffusion-open-source-image-ai	AI & Agents	Famous AI Breakthroughs	pro	2026-01-01T00:00:01.000Z
ai--famous-ai-breakthroughs--t-td-gammon-the-backgammon-surprise	TD-Gammon: The Backgammon Surprise	A micro-lesson that makes TD-Gammon: The Backgammon Surprise usable.	http://localhost:5173/topic/ai--famous-ai-breakthroughs--t-td-gammon-the-backgammon-surprise	AI & Agents	Famous AI Breakthroughs	free	2026-01-01T00:00:01.000Z
